,time,n_servers,buffer_size,load,strategy,users,arrival_rate,departure_rate,avg_users,avg_delay,queue_size,loss_prob,Sbusy_time1,Sbusy_perc1,Stot_assigned1,Stot_assiPerc1,Sbusy_time2,Sbusy_perc2,Stot_assigned2,Stot_assiPerc2
0,10002.386940119492,2,500,0.2,random,1,0.1980527260002535,0.19795274986395853,0.18897174545649734,0.9546305650533607,1,0.0,930.6854094511971,9.304633134299428,10131,51.16161616161615,943.8649518092993,9.436397106609274,9682,48.88888888888889
1,10000.175053592986,2,500,0.4,random,6,0.4014929717212742,0.40089298222430586,2.034761105908577,5.068750015930644,6,0.0,1892.6644394645637,18.926313082734925,20143,50.23696682464455,1969.2877653828436,19.692532928964013,19974,49.81292092791221
2,10000.36495632654,2,500,0.6,random,8,0.6017780377297959,0.6009780669252365,4.866955485069333,8.086085891734875,8,0.0,2946.0025147512183,29.458950024493728,30495,50.73211314475874,2944.825655413414,29.447181860602267,29626,49.28452579034943
3,10000.592899949681,2,500,0.8,random,17,0.7985526538171734,0.7968527546041893,10.585550547553206,13.257712826985625,17,0.0,3931.2085641257536,39.309754966083396,39897,50.056468816664584,3957.469363713797,39.572347392860166,39828,49.968628435186346
4,10000.43527044718,2,500,1.0,random,23,1.0019563877995028,0.9996564879073482,17.741429519643738,17.725231873858274,23,0.0,4900.599798005092,49.003864986628294,49499,49.50485145543663,4949.042518626011,49.48827110807056,505010,50.51515454636391
5,10000.540604666638,2,500,1.5,random,78,1.4851197137352241,1.4773201353840697,62.820313027317496,42.36878323723005,78,0.0,7307.051302282574,73.06656301033189,734011,49.68187356166238,7329.405561981532,73.29009352315762,743612,50.331663733586026
6,10000.199508432697,2,500,2.0,random,493,1.9960601769162536,1.930561483670417,338.9934154453603,172.17577495182582,493,0.8115825860427834,9531.448178338713,95.31258021703756,972413,50.36776131772507,9564.331963179924,95.64141150498824,958414,49.642598156013676
7,10000.307531623052,2,500,2.5,random,497,2.477123820609094,1.973039322801471,477.3354833486529,238.79208074989356,497,18.34329081220733,9806.983839776945,98.0668225328593,999615,50.661395773148854,9811.885769274302,98.11584032038091,973716,49.348740560539255
8,10000.133324521497,2,500,3.0,random,499,2.9905601285001864,1.986373516770136,487.4468748963178,242.2552793407151,499,31.909984618471213,9884.006535784692,98.83874759497405,985617,49.61739830849778,9888.53038856397,98.88398551963442,1001018,50.39267015706806
9,10002.707360366081,2,500,0.1,random,1,0.19854624637617269,0.19844627344244856,0.09445683737598233,0.4759819155957886,1,0.0,470.7814236785196,4.706540006797619,100419,50.57934508816121,472.4462491341839,4.72318375529176,98220,49.471032745591934
10,10000.954064784057,2,500,0.2,random,1,0.3999618410492489,0.39986185058898654,0.19353855671838927,0.4840135572656201,1,0.0,967.6580224541087,9.67565710417052,202921,50.73768442110528,949.4216857016548,9.493311133632881,197122,49.28732183045762
11,10001.140160588946,2,500,0.3,random,3,0.5996316323644892,0.5993316665654075,1.3025702008849331,2.1725285999382664,3,0.0,1470.1925953459852,14.700249888902752,301323,50.26693360026693,1464.1631024239682,14.639961833489062,298224,49.749749749749746
12,10000.371264757663,2,500,0.4,random,6,0.8040701477091466,0.8034701699842052,3.2311697417674297,4.019236000742159,6,0.0,1960.557021123031,19.604842352525807,400325,49.81953951462353,1998.5525524057807,19.98478355947529,403426,50.205351586807716
13,10001.023393556528,2,500,0.5,random,8,1.0044972004037556,1.0036972822668624,5.780378048325896,5.754378961649424,8,0.0,2459.531712858016,24.592800317242,501827,49.99003785614664,2471.8151099193874,24.715621718392654,502128,50.019924287706715
14,10000.149697501407,2,500,0.75,random,15,1.4813778241441082,1.4798778465983975,10.800740067406721,7.293130696085734,15,0.0,3647.204796489571,36.47150199562356,734529,49.63173187377525,3661.065282757637,36.61010478345513,745530,50.37502533954997
15,10000.524292260276,2,500,1.0,random,23,1.9751964419792944,1.972896562560192,20.466144861551584,10.366799595211855,23,0.0,4844.961227055954,48.44707222805931,985131,49.92904206791688,4870.218235924048,48.69962907538021,988032,50.07602635580335
16,10000.0137446799,2,500,1.25,random,47,2.4774965947602348,2.472796601220226,36.90664190079266,14.912188542680775,47,0.0,6136.776724621182,61.36768289829607,1239933,50.14153995470721,6114.201486156397,61.14193082393719,1233134,49.86654804270463
17,10000.10880110806,2,500,1.5,random,98,2.9592678028384007,2.9494679094623266,75.81551923730133,25.66063845862713,98,0.0,7311.912413686928,73.11832860135215,1471335,49.883031022207156,7305.321633662423,73.0524215181835,1478436,50.12374978809968
18,10002.707360366081,2,500,0.06666666666666668,random,1,0.19854624637617269,0.19844627344244856,0.06290369859045243,0.3169810019571628,1,0.0,310.8946921944351,3.1081054457945965,100237,50.478589420654906,317.92375634737283,3.1783770622650445,98438,49.57178841309824
19,10000.28575599539,2,500,0.13333333333333333,random,1,0.4005885529419312,0.4004885557994095,0.1289986583269678,0.32210323231203297,1,0.0,644.1918721957286,6.44173464552772,202139,50.461922596754064,639.8087040649166,6.397904216700377,198540,49.563046192259684
20,10001.12728245359,2,500,0.2,random,1,0.6003323255903039,0.6002323368618578,0.1976376174343727,0.3292685270301566,1,0.0,990.4932271062521,9.903815831281502,303941,50.62468765617192,968.1518314661469,9.680427057104994,296542,49.391970681326
21,10001.117281548644,2,500,0.26666666666666666,random,4,0.8040101694272777,0.8036102141135468,1.5258437047501732,1.8969446120338125,4,0.0,1322.407581262429,13.222598476094046,403043,50.1430882169964,1316.2515514468766,13.161045055188662,400844,49.86935423665546
22,10001.267579465548,2,500,0.3333333333333333,random,4,0.9987733975350548,0.9983734482318072,2.2620939806399853,2.264839304083494,4,0.0,1625.1134295139084,16.249074595809947,496445,49.71457185778669,1645.912074838568,16.457034688462194,502246,50.29544316474711
23,10000.154250059046,2,500,0.5,random,7,1.4872770587425872,1.4865770695399247,6.3576758357432865,4.275215846765399,7,0.0,2446.5725086448865,24.465347708316006,745147,50.12108166285483,2441.6639631763173,24.416263010762066,741548,49.87891833714517
24,10000.0011133118,2,500,0.6666666666666666,random,13,1.97319978032134,1.9718997804660705,8.671754388515545,4.395890007178612,13,0.0,3239.8329306783535,32.39832569983975,985049,49.951823114762405,3234.0091170382398,32.340087569922275,987150,50.058319387392864
25,10000.152369180103,2,500,0.8333333333333334,random,17,2.475462281584178,2.473762307486544,13.343371739795215,5.391555518572566,17,0.0,4092.6703455714073,40.92607986839063,1228051,49.64022960627375,4097.8698632882815,40.97807425332522,1246052,50.367855121675156
26,10000.43541830269,2,500,1.0,random,24,2.9739705078809213,2.971570612376764,21.66079066929384,7.286190978270682,24,0.0,4925.704411730963,49.25489946883705,1483553,49.920920685129715,4926.015133793063,49.258006554169846,1488354,50.0824443920988
